0,1,2,3
4.999957,1.09999,2015-06-04,002375
2.996237,1.298369,2014-07-09,002375
0.0,1.0,2013-06-07,002375
5.0,1.3,2012-06-07,002375
10.0,2.5,2011-05-13,002375
0.0,2.0,2022-06-08,002376
0.0,2.5,2021-06-04,002376
0.0,2.0,2020-05-27,002376
0.0,2.0,2019-05-29,002376
0.0,2.0,2018-05-23,002376
0.0,2.0,2017-05-22,002376
0.0,1.5,2016-05-20,002376
0.0,1.0,2015-06-25,002376
0.0,1.0,2014-06-19,002376
10.0,2.0,2013-06-14,002376
0.0,2.0,2012-05-25,002376
10.0,3.0,2011-06-08,002376
0.0,2.0,2010-06-08,002376
0.0,1.5,2020-07-06,002377
0.0,0.45,2017-06-27,002377
10.0,3.0,2014-07-03,002377
10.0,0.0,2011-06-28,002377
0.0,3.0,2010-11-05,002377
0.0,1.0,2022-05-24,002378
0.0,0.2,2019-06-25,002378
0.0,0.2,2018-07-18,002378
0.0,0.15,2017-07-17,002378
10.0,0.0,2015-05-21,002378
0.0,0.5,2014-06-05,002378
0.0,2.0,2013-06-17,002378
0.0,4.0,2012-05-18,002378
0.0,2.5,2011-05-30,002378
0.0,1.5,2010-10-29,002378
10.0,0.1,2014-06-16,002379
10.0,0.0,2013-05-03,002379
10.0,1.0,2011-06-01,002379
0.0,3.0,2021-07-12,002380
0.0,2.0,2020-06-17,002380
0.0,2.0,2019-05-31,002380
0.0,1.5,2018-06-08,002380
0.0,1.0,2017-06-09,002380
0.0,0.3,2016-05-27,002380
10.0,1.0,2015-10-09,002380
0.0,1.4,2015-03-25,002380
5.0,1.5,2014-05-14,002380
0.0,1.5,2013-06-27,002380
0.0,2.0,2012-05-10,002380
0.0,2.5,2011-05-23,002380
0.0,5.0,2010-09-09,002380
0.0,2.0,2022-05-27,002381
0.0,5.0,2021-05-12,002381
0.0,3.0,2020-06-15,002381
0.0,2.0,2019-09-20,002381
0.0,2.0,2019-04-03,002381
0.0,1.0,2018-05-17,002381
0.0,1.0,2017-06-09,002381
0.0,2.0,2016-05-11,002381
5.0,3.0,2015-05-11,002381
0.0,2.0,2014-04-18,002381
10.0,3.0,2013-05-13,002381
0.0,2.0,2012-04-10,002381
5.0,2.0,2011-05-23,002381
0.0,4.0,2021-07-07,002382
0.0,1.0,2020-05-15,002382
0.0,0.4,2019-05-27,002382
0.0,2.0,2018-03-16,002382
0.0,2.0,2017-04-07,002382
10.0,4.0,2016-05-17,002382
0.0,2.0,2015-05-22,002382
0.0,0.625,2014-06-13,002382
0.0,1.0,2013-05-28,002382
10.0,0.5,2012-05-30,002382
5.0,2.0,2011-05-30,002382
0.0,0.5,2018-06-20,002383
20.0,1.0,2017-05-23,002383
3.0,2.0,2012-05-28,002383
2.0,4.0,2011-05-26,002383
0.0,1.0,2021-07-16,002384
0.0,0.5,2020-07-01,002384
0.0,0.55,2019-08-16,002384
5.0,0.5,2018-08-28,002384
0.0,0.1,2017-10-24,002384
0.0,0.1,2016-06-30,002384
10.0,0.2,2014-06-17,002384
10.0,1.0,2012-06-06,002384
2.0,0.0,2011-04-22,002384
0.0,2.0,2010-09-15,002384
0.0,0.5,2021-05-28,002385
0.0,2.3,2020-05-26,002385
0.0,0.606958,2019-12-24,002385
0.0,0.72,2019-01-07,002385
0.0,0.8,2018-05-07,002385
0.0,0.6,2017-05-12,002385
5.0,0.8,2016-05-11,002385
5.0,1.0,2015-05-13,002385
0.0,1.0,2014-05-27,002385
9.989711,1.798148,2013-05-28,002385
10.0,3.0,2012-05-04,002385
0.0,2.5,2011-05-25,002385
0.0,2.0,2010-08-10,002385
0.0,0.5,2020-06-18,002386
0.0,1.0,2019-07-10,002386
0.0,0.3,2017-05-15,002386
4.0,0.0,2015-06-08,002386
0.0,0.5,2014-07-07,002386
0.0,0.6,2013-07-05,002386
0.0,0.5,2012-06-25,002386
0.0,1.0,2011-07-12,002386
2.0,0.5,2010-07-15,002386
5.0,0.1,2015-05-20,002387
0.0,0.1,2014-07-08,002387
0.0,0.3,2013-06-14,002387
3.0,1.0,2012-05-30,002387
8.0,1.0,2011-05-26,002387
0.0,1.0,2021-07-23,002388
0.0,1.0,2020-09-23,002388
0.0,0.2,2018-07-10,002388
10.0,0.0,2015-08-20,002388
0.0,0.1,2015-06-02,002388
0.0,0.1,2014-06-06,002388
0.0,1.0,2013-05-22,002388
0.0,1.0,2012-05-22,002388
0.0,1.5,2011-09-20,002388
8.0,0.0,2011-05-20,002388
0.0,0.4,2021-06-18,002389
0.0,0.3,2020-07-15,002389
0.0,0.3,2019-06-06,002389
0.0,0.2,2018-06-08,002389
0.0,0.2,2017-07-07,002389
0.0,0.2,2016-05-20,002389
0.0,0.2,2015-04-29,002389
0.0,0.248548,2014-05-13,002389
10.0,0.8,2013-05-15,002389
5.0,2.0,2012-02-20,002389
10.0,2.0,2011-04-13,002389
0.0,0.6,2022-05-24,002390
0.0,0.3,2018-06-22,002390
0.0,0.3,2017-06-23,002390
0.0,0.3,2016-06-06,002390
15.0,0.6,2015-05-25,002390
10.0,0.6,2014-06-16,002390
0.0,0.6,2013-06-25,002390
0.0,0.6,2012-06-11,002390
10.0,3.0,2011-05-05,002390
0.0,2.0,2022-06-13,002391
0.0,2.0,2021-06-03,002391
0.0,2.0,2020-06-04,002391
5.0,3.0,2019-05-08,002391
0.0,3.0,2018-05-11,002391
0.0,3.0,2017-06-21,002391
0.0,3.022131,2016-06-08,002391
0.0,3.0,2015-05-29,002391
5.0,3.0,2014-04-03,002391
0.0,3.0,2013-05-31,002391
0.0,3.0,2012-05-18,002391
3.0,3.0,2011-05-10,002391
6.0,4.0,2010-08-25,002391
0.0,0.35,2020-07-15,002392
0.0,0.28,2019-05-20,002392
0.0,0.15,2018-06-11,002392
0.0,0.2,2017-05-25,002392
10.0,0.5,2015-06-24,002392
0.0,0.5,2014-07-02,002392
0.0,0.5,2013-05-17,002392
0.0,0.5,2012-06-14,002392
10.0,0.0,2011-09-26,002392
10.0,2.5,2011-05-06,002392
0.0,2.0,2010-06-01,002392
0.0,3.0,2022-06-20,002393
0.0,1.0,2021-06-11,002393
0.0,3.0,2020-07-08,002393
0.0,3.0,2019-06-13,002393
0.0,3.0,2018-06-12,002393
0.0,3.0,2017-06-08,002393
0.0,4.0,2016-05-30,002393
0.0,3.1,2015-05-18,002393
0.0,6.0,2014-06-27,002393
0.0,8.0,2013-07-11,002393
0.0,9.0,2012-06-29,002393
0.0,9.0,2011-04-21,002393
0.0,3.0,2021-05-24,002394
0.0,3.0,2020-09-22,002394
0.0,2.0,2020-05-28,002394
0.0,3.0,2019-09-20,002394
0.0,3.0,2019-05-28,002394
0.0,2.5,2018-09-21,002394
0.0,5.0,2018-06-26,002394
0.0,2.0,2017-10-18,002394
0.0,3.0,2017-06-05,002394
0.0,3.0,2016-10-12,002394
0.0,3.0,2016-05-25,002394
0.0,3.0,2015-09-29,002394
0.0,2.0,2015-05-22,002394
0.0,2.0,2014-09-30,002394
5.0,2.0,2014-06-05,002394
0.0,2.0,2013-09-13,002394
0.0,2.0,2013-05-23,002394
0.0,1.5,2012-09-07,002394
0.0,2.0,2012-05-30,002394
0.0,1.5,2011-09-09,002394
10.0,3.0,2011-06-01,002394
0.0,3.0,2010-10-12,002394
0.0,1.5,2021-07-06,002395
5.0,0.0,2020-05-20,002395
0.0,2.0,2019-07-05,002395
0.0,0.8,2017-07-04,002395
0.0,0.5,2016-06-17,002395
0.0,0.5,2015-06-30,002395
0.0,0.5,2014-07-01,002395
10.0,2.0,2013-06-21,002395
0.0,3.0,2012-11-02,002395
0.0,3.0,2011-06-15,002395
0.0,1.0,2021-08-13,002396
0.0,1.1,2020-07-10,002396
0.0,1.1,2019-07-03,002396
0.0,1.5,2018-07-11,002396
0.0,1.0,2017-06-16,002396
0.0,1.0,2016-06-24,002396
5.0,1.0,2015-05-29,002396
0.0,3.0,2014-06-20,002396
0.0,2.5,2013-06-21,002396
0.0,3.0,2012-06-14,002396
10.0,1.0,2011-06-28,002396
0.0,0.6,2021-06-16,002397
0.0,2.0,2020-07-17,002397
0.0,1.5,2019-07-22,002397
0.0,0.6,2018-07-11,002397
0.0,1.0,2017-07-07,002397
0.0,1.0,2016-06-20,002397
11.98829,1.998049,2015-05-26,002397
10.0,5.0,2014-06-17,002397
0.0,3.0,2013-06-21,002397
0.0,2.0,2012-05-29,002397
6.0,5.0,2011-07-06,002397
5.0,8.0,2010-09-09,002397
0.0,0.8,2022-06-08,002398
0.0,0.8,2021-05-18,002398
0.0,0.8,2020-06-24,002398
0.0,0.7,2019-05-23,002398
10.000948,2.000189,2018-06-11,002398
0.0,1.0,2017-05-31,002398
0.0,1.0,2016-05-26,002398
3.0,1.0,2015-05-28,002398
0.0,1.0,2014-05-13,002398
3.0,1.0,2013-05-28,002398
3.0,1.0,2012-07-05,002398
3.0,1.5,2011-05-23,002398
0.0,1.5,2021-07-06,002399
0.0,1.8,2020-07-01,002399
0.0,1.0,2019-07-15,002399
0.0,0.45,2018-07-02,002399
0.0,2.5,2017-06-28,002399
6.0,6.0,2016-06-13,002399
0.0,3.0,2015-06-09,002399
0.0,3.0,2014-06-09,002399
0.0,6.0,2013-06-05,002399
0.0,6.0,2012-05-09,002399
10.0,20.0,2011-04-29,002399
0.0,0.16,2022-05-27,002400
0.0,0.23,2020-06-16,002400
0.0,0.1,2019-06-28,002400
3.0,0.38,2017-06-08,002400
3.0,0.7,2016-05-20,002400
5.0,1.1,2015-05-15,002400
5.0,1.5,2014-05-16,002400
10.0,2.3,2013-05-14,002400
3.0,2.0,2012-05-08,002400
8.0,1.6,2011-05-10,002400
2.0,1.0,2021-07-08,002401
0.0,0.5,2020-08-20,002401
0.0,0.5,2019-08-13,002401
0.0,0.5,2018-08-15,002401
0.0,0.2,2017-06-09,002401
0.0,0.5,2016-07-08,002401
0.0,0.5,2015-07-06,002401
5.0,0.0,2014-05-09,002401
0.0,0.5,2013-07-22,002401
9.0,1.0,2012-07-20,002401
10.0,0.0,2011-09-29,002401
0.0,1.0,2022-04-27,002402
0.0,1.0,2021-03-31,002402
0.0,0.6,2020-05-14,002402
0.0,0.4,2019-04-26,002402
0.0,0.25,2018-05-28,002402
15.0,0.5,2016-10-11,002402
0.0,1.0,2016-03-15,002402
10.0,1.0,2015-05-08,002402
5.0,3.0,2014-04-17,002402
0.0,2.0,2013-05-31,002402
0.0,1.5,2012-05-29,002402
5.0,3.0,2011-06-01,002402
0.0,0.75,2021-07-20,002403
0.0,1.5,2019-06-26,002403
0.0,1.5,2018-07-06,002403
0.0,2.0,2017-06-20,002403
3.0,2.0,2015-10-13,002403
0.0,2.5,2015-05-22,002403
0.0,2.0,2014-06-20,002403
0.0,2.0,2011-05-27,002403
0.0,2.0,2022-05-05,002404
0.0,2.0,2021-04-29,002404
0.0,2.0,2020-05-15,002404
0.0,2.0,2019-04-18,002404
0.0,1.8,2018-04-19,002404
0.0,1.5,2017-04-18,002404
0.0,1.0,2016-05-26,002404
10.0,2.0,2015-05-20,002404
0.0,2.2,2014-04-30,002404
0.0,2.2,2013-04-24,002404
5.0,3.0,2012-05-16,002404
3.0,3.0,2011-05-26,002404
0.0,2.0,2010-08-27,002404
0.0,0.06,2022-06-16,002405
0.0,0.18,2020-08-07,002405
5.0,0.14,2019-06-17,002405
0.0,0.42,2018-07-27,002405
0.0,0.37,2017-06-12,002405
5.0,0.55,2016-06-20,002405
0.0,0.51,2015-05-14,002405
0.0,0.46,2014-05-05,002405
2.0,0.7,2013-04-23,002405
2.0,1.7,2012-04-18,002405
2.0,1.5,2011-04-18,002405
0.0,2.5,2021-07-13,002406
0.0,2.5,2020-07-13,002406
0.0,0.5,2019-04-19,002406
0.0,2.0,2018-10-24,002406
0.0,1.2,2018-06-25,002406
0.0,1.5,2017-07-06,002406
0.0,1.0,2016-08-05,002406
10.0,2.0,2015-05-28,002406
0.0,3.0,2014-05-23,002406
0.0,2.0,2013-06-25,002406
0.0,2.0,2012-06-28,002406
5.0,3.0,2011-05-27,002406
0.0,2.0,2010-10-25,002406
0.0,3.0,2022-04-22,002407
0.0,2.0,2021-10-25,002407
0.0,0.1,2020-05-27,002407
0.0,2.0,2019-07-05,002407
0.0,1.5,2018-10-22,002407
0.0,2.0,2018-05-24,002407
0.0,1.5,2017-05-15,002407
15.0,1.5,2016-05-12,002407
0.0,0.6,2015-04-27,002407
0.0,1.0,2014-05-15,002407
0.0,1.0,2013-05-29,002407
0.0,1.0,2012-04-23,002407
6.0,0.0,2011-10-18,002407
3.0,2.0,2011-04-29,002407
4.0,0.0,2021-09-29,002408
0.0,2.514069,2021-06-25,002408
0.0,0.8,2020-07-16,002408
0.0,0.90028,2019-06-18,002408
0.0,1.2,2018-06-20,002408
0.0,0.5,2017-05-12,002408
12.0,2.0,2016-06-07,002408
1.732851,0.433212,2015-06-12,002408
0.0,1.6,2014-03-27,002408
0.0,1.5,2013-06-26,002408
2.0,3.0,2012-06-12,002408
8.0,5.0,2011-05-06,002408
0.0,2.1,2022-05-27,002409
0.0,1.8,2021-05-28,002409
0.0,0.65,2020-05-28,002409
0.0,0.9,2019-05-30,002409
0.0,0.11,2018-05-18,002409
0.0,0.2,2017-05-16,002409
10.0,1.65,2016-05-23,002409
0.0,1.08,2015-04-29,002409
0.0,1.45,2014-04-18,002409
0.0,1.5,2013-05-09,002409
5.0,2.0,2012-05-08,002409
0.0,2.0,2011-04-27,002409
0.0,3.0,2022-05-10,002410
0.0,2.5,2021-05-10,002410
0.0,1.0,2020-05-08,002410
0.0,2.0,2019-05-14,002410
0.0,2.5,2018-05-04,002410
0.0,3.0,2017-05-10,002410
0.0,2.016127,2016-06-08,002410
5.0,4.0,2015-05-08,002410
4.000316,4.000316,2014-06-09,002410
3.0,5.0,2013-06-06,002410
5.0,5.0,2012-04-20,002410
5.0,6.0,2011-03-29,002410
5.0,0.0,2010-09-28,002410
2.0,6.0,2010-07-15,002410
0.0,1.0,2018-07-11,002411
0.0,0.8,2017-07-11,002411
0.0,0.7,2016-06-30,002411
0.0,0.5,2015-06-12,002411
0.0,0.2,2014-06-19,002411
5.0,0.5,2013-06-19,002411
0.0,0.5,2012-05-29,002411
8.0,0.8,2011-06-22,002411
5.0,0.0,2010-09-29,002411
0.0,0.75,2020-06-24,002412
7.0,0.0,2019-05-30,002412
0.0,5.0,2017-06-23,002412
10.0,5.0,2014-05-23,002412
10.0,10.0,2011-05-23,002412
0.0,0.3,2018-06-11,002413
0.0,0.3,2017-06-05,002413
21.0,5.5,2016-05-13,002413
0.0,1.0,2014-06-23,002413
0.0,1.0,2013-07-12,002413
0.0,1.0,2012-06-18,002413
5.0,1.0,2011-10-10,002413
4.0,3.5,2022-05-26,002414
4.0,2.5,2021-06-01,002414
7.0,2.0,2020-06-02,002414
5.0,0.3,2019-05-08,002414
0.0,0.15,2018-06-01,002414
0.0,0.15,2017-05-26,002414
0.0,0.15,2016-03-29,002414
0.0,0.2,2015-06-03,002414
0.0,0.2,2014-05-21,002414
10.0,0.0,2013-09-04,002414
0.0,1.0,2013-07-03,002414
0.0,4.8,2012-06-06,002414
0.0,4.0,2011-09-23,002414
0.0,9.0,2022-05-26,002415
0.0,8.0,2021-05-28,002415
0.0,7.0,2020-05-29,002415
0.0,6.0,2019-05-24,002415
0.0,5.0,2018-05-22,002415
5.0,6.0,2017-05-16,002415
5.0,7.0,2016-05-18,002415
0.0,4.0,2015-04-14,002415
0.0,2.5,2014-07-09,002415
10.0,3.0,2013-07-10,002415
10.0,4.0,2012-06-13,002415
10.0,6.0,2011-04-20,002415
0.0,5.0,2010-07-07,002415
0.0,4.5,2022-04-29,002416
0.0,4.0,2021-05-20,002416
0.0,2.0,2020-05-29,002416
0.0,2.0,2019-05-23,002416
2.0,2.0,2018-06-06,002416
0.0,1.5,2017-07-26,002416
0.0,1.5,2014-07-15,002416
0.0,2.5,2012-06-08,002416
10.0,0.0,2011-11-08,002416
5.0,1.0,2012-05-31,002417
5.0,2.5,2011-06-10,002417
0.0,0.3,2018-05-22,002418
0.0,0.3,2017-07-13,002418
20.0,1.0,2016-05-19,002418
0.0,0.5,2013-06-18,002418
0.0,1.0,2012-06-25,002418
6.0,1.5,2011-06-10,002418
0.0,1.6,2022-04-20,002419
0.0,2.1,2021-04-14,002419
0.0,4.2,2020-05-13,002419
0.0,4.0,2019-04-24,002419
5.0,4.5,2018-04-19,002419
0.0,3.6,2017-04-28,002419
0.0,5.5,2016-05-06,002419
0.0,3.327111,2015-05-29,002419
0.0,3.6,2014-05-16,002419
0.0,3.3,2013-05-17,002419
0.0,3.3,2012-05-31,002419
10.0,6.0,2011-04-29,002419
0.0,0.1,2016-07-29,002420
0.0,0.2,2013-05-13,002420
0.0,0.3,2012-05-11,002420
0.0,1.0,2011-06-13,002420
0.0,0.4,2021-06-02,002421
0.0,0.3,2020-05-28,002421
0.0,0.3,2018-06-08,002421
0.0,0.3,2017-05-22,002421
20.0,0.0,2016-10-18,002421
0.0,0.5,2016-05-31,002421
12.0,1.0,2015-05-12,002421
0.0,1.0,2014-05-28,002421
0.0,0.5,2013-07-09,002421
10.0,0.0,2012-10-16,002421
0.0,2.0,2012-04-10,002421
3.0,0.0,2011-04-29,002421
0.0,4.26,2022-05-16,002422
0.0,3.188,2021-07-15,002422
0.0,4.25,2020-05-28,002422
0.0,2.096,2019-06-05,002422
0.0,2.090081,2018-07-30,002422
0.0,1.392091,2017-06-20,002422
0.0,1.39,2016-06-16,002422
10.0,2.5,2015-07-22,002422
5.0,2.5,2014-07-01,002422
0.0,2.5,2013-05-21,002422
0.0,2.5,2012-06-15,002422
10.0,5.0,2011-04-29,002422
0.0,0.45,2021-07-09,002423
0.0,0.28,2020-07-10,002423
0.0,0.05,2014-06-12,002423
0.0,0.3,2013-07-05,002423
0.0,0.58,2012-06-15,002423
0.0,0.63,2011-06-10,002423
0.0,2.2,2020-05-29,002424
0.0,0.8,2019-06-13,002424
0.0,0.8,2018-06-14,002424
0.0,0.8,2017-04-19,002424
0.0,0.8,2016-05-10,002424
20.0,0.0,2015-10-20,002424
0.0,2.0,2015-06-23,002424
0.0,2.0,2014-06-04,002424
0.0,4.0,2013-03-29,002424
0.0,2.0,2012-07-09,002424
10.0,6.0,2011-07-15,002424
6.0,5.0,2010-10-29,002424
0.0,0.18,2021-06-22,002425
0.0,0.43,2020-07-21,002425
0.0,0.6,2019-07-17,002425
0.0,1.0,2018-06-27,002425
6.0,0.5,2017-06-02,002425
0.0,0.5,2016-10-11,002425
0.0,0.17962,2015-05-21,002425
0.0,0.3,2014-05-14,002425
3.0,0.6,2013-04-02,002425
0.0,0.5,2012-05-31,002425
10.0,1.5,2011-04-01,002425
0.0,0.3,2018-06-01,002426
0.0,0.3,2017-07-11,002426
15.0,0.5,2016-06-21,002426
0.0,1.0,2015-06-11,002426
10.0,1.0,2014-04-21,002426
0.0,1.0,2013-05-09,002426
0.0,1.0,2012-05-29,002426
0.0,0.75,2011-05-19,002426
1.0,0.0,2020-06-01,002427
0.0,0.1,2018-07-17,002427
0.0,0.2,2017-06-13,002427
0.0,1.2,2016-05-19,002427
4.0,0.5,2015-05-07,002427
0.0,0.1,2014-06-20,002427
0.0,0.1,2013-07-03,002427
0.0,0.25,2012-06-15,002427
3.0,1.0,2011-06-24,002427
0.0,0.3,2016-05-13,002428
0.0,0.3,2015-06-02,002428
0.0,0.6,2014-04-30,002428
10.0,1.0,2013-05-13,002428
10.0,1.0,2012-04-24,002428
3.0,1.5,2011-05-27,002428
15.0,0.25,2017-06-09,002429
0.0,0.77,2016-05-18,002429
0.0,0.26,2015-06-10,002429
5.0,0.0,2014-06-11,002429
5.0,2.0,2013-06-21,002429
0.0,2.0,2012-05-08,002429
5.0,3.0,2011-07-07,002429
0.0,6.0,2022-04-29,002430
0.0,2.5,2021-06-11,002430
0.0,1.8,2020-07-14,002430
0.0,1.8,2019-06-13,002430
0.0,0.75,2018-06-15,002430
0.0,0.3,2016-06-24,002430
0.0,0.2,2015-06-16,002430
0.0,0.5,2014-06-19,002430
0.0,1.5,2013-06-25,002430
3.5,2.0,2012-05-07,002430
5.0,2.0,2011-05-25,002430
0.0,0.3,2018-06-11,002431
0.0,0.2,2017-05-22,002431
15.0,0.0,2016-05-06,002431
0.0,0.7,2015-07-01,002431
0.0,1.3,2014-05-15,002431
2.0,0.5,2013-05-22,002431
0.0,0.5,2012-05-18,002431
10.0,1.0,2011-04-18,002431
6.0,4.0,2010-10-21,002431
0.0,7.0,2022-06-02,002432
0.0,0.6,2021-06-03,002432
0.0,0.2,2015-06-29,002432
5.0,0.0,2013-05-31,002432
0.0,1.0,2012-05-23,002432
10.0,2.0,2011-05-27,002432
0.0,0.151,2020-07-17,002433
0.0,0.707,2019-05-27,002433
0.0,0.320165,2017-06-22,002433
0.0,0.25,2016-06-16,002433
0.0,0.26,2015-05-26,002433
10.0,0.75,2014-04-22,002433
10.0,0.65,2013-04-02,002433
0.0,5.0,2011-07-06,002433
0.0,4.5,2021-05-19,002434
0.0,1.0,2020-06-12,002434
0.0,1.5,2019-07-02,002434
0.0,1.50224,2018-05-22,002434
0.0,1.0,2017-05-12,002434
10.0,1.5,2016-04-11,002434
5.0,2.0,2015-05-14,002434
0.0,1.5,2014-04-22,002434
0.0,1.0,2013-05-17,002434
0.0,1.0,2012-05-18,002434
10.0,0.0,2011-09-14,002434
0.0,2.0,2011-06-02,002434
0.0,0.5,2021-06-18,002435
5.0,1.0,2019-06-18,002435
7.0,5.0,2018-06-08,002435
0.0,1.0,2017-07-12,002435
0.0,1.5,2016-06-15,002435
0.0,1.0,2015-06-29,002435
0.0,1.0,2014-06-20,002435
5.0,1.0,2013-06-26,002435
0.0,1.0,2012-05-02,002435
0.0,1.0,2011-05-11,002435
0.0,1.0,2022-06-16,002436
0.0,0.8,2021-06-01,002436
0.0,0.8,2020-05-19,002436
0.0,0.6,2019-04-22,002436
0.0,0.3,2018-06-05,002436
0.0,0.3,2017-05-19,002436
20.0,0.03,2016-10-28,002436
0.0,0.5,2016-05-26,002436
10.0,2.0,2015-05-20,002436
0.0,1.5,2014-05-13,002436
0.0,3.3,2013-06-21,002436
0.0,3.0,2012-05-31,002436
10.0,4.0,2011-05-13,002436
0.0,0.12,2019-06-28,002437
0.0,0.15,2018-07-18,002437
0.0,0.5,2017-06-13,002437
20.0,2.5,2016-06-03,002437
0.0,1.0,2015-05-08,002437
15.0,0.0,2014-09-19,002437
0.0,1.0,2014-07-04,002437
0.0,6.0,2013-05-28,002437
10.0,5.0,2011-03-29,002437
0.0,0.5,2021-06-08,002438
0.0,0.5,2020-06-09,002438
0.0,0.25,2019-06-13,002438
0.0,0.25,2018-06-29,002438
10.0,0.5,2017-06-06,002438
0.0,0.5,2016-06-30,002438
0.0,0.5,2015-06-16,002438
0.0,0.5,2014-05-29,002438
0.0,0.5,2013-05-22,002438
10.0,1.0,2012-05-10,002438
0.0,1.0,2011-05-31,002438
0.0,0.51,2021-05-18,002439
0.0,0.25,2020-06-12,002439
0.0,0.4,2019-06-06,002439
0.0,0.5,2018-05-18,002439
0.0,1.0,2017-06-08,002439
0.0,0.25,2016-06-28,002439
10.0,0.5,2015-05-18,002439
10.0,1.0,2014-05-14,002439
0.0,1.0,2013-07-05,002439
0.0,1.0,2012-06-05,002439
10.0,0.0,2011-09-19,002439
0.0,3.5,2022-06-16,002440
0.0,3.5,2021-06-17,002440
0.0,3.5,2020-06-24,002440
0.0,5.0,2019-06-06,002440
5.0,4.5,2018-06-19,002440
0.0,3.5,2017-06-29,002440
0.0,4.0,2016-06-28,002440
0.0,5.5,2015-06-19,002440
0.0,3.5,2014-07-09,002440
10.0,0.0,2013-10-15,002440
0.0,4.0,2013-07-18,002440
0.0,4.0,2012-07-04,002440
3.0,5.0,2011-06-24,002440
0.0,2.5,2021-07-09,002441
0.0,2.2,2020-07-09,002441
0.0,2.1,2019-07-09,002441
0.0,1.2,2018-06-27,002441
0.0,0.8,2017-06-13,002441
0.0,1.1,2016-06-30,002441
10.0,3.0,2015-05-22,002441
0.0,2.5,2014-05-16,002441
0.0,3.0,2013-05-15,002441
0.0,2.5,2012-05-09,002441
10.0,5.0,2011-04-11,002441
0.0,1.0,2019-04-16,002442
0.0,0.4,2014-06-10,002442
5.0,2.0,2012-04-11,002442
6.0,2.0,2011-04-29,002442
0.0,4.0,2022-05-30,002443
0.0,3.5,2021-07-08,002443
0.0,3.0,2020-07-16,002443
0.0,2.0,2019-07-12,002443
0.0,1.0,2018-07-11,002443
0.0,0.4,2017-07-11,002443
0.0,1.0,2016-06-08,002443
0.0,1.0,2015-05-19,002443
2.0,1.0,2014-06-20,002443
2.0,1.0,2013-10-10,002443
7.0,1.5,2012-06-05,002443
3.0,1.0,2011-06-02,002443
0.0,1.9,2019-12-10,002444
0.0,1.0,2017-07-03,002444
0.0,1.0,2016-06-17,002444
0.0,2.0,2015-06-17,002444
0.0,1.0,2014-05-21,002444
10.0,0.0,2013-09-13,002444
0.0,2.5,2013-05-14,002444
10.0,10.0,2011-04-26,002444
7.0,0.4,2018-07-16,002445
0.0,0.35116,2017-07-14,002445
0.0,0.098773,2016-06-17,002445
10.0,0.2,2015-07-13,002445
0.0,0.3,2014-05-29,002445
0.0,0.5,2013-06-18,002445
0.0,1.0,2012-05-29,002445
10.5,0.0,2011-08-16,002445
0.0,2.0,2011-05-04,002445
0.0,0.3,2019-07-19,002446
0.0,0.15,2018-06-29,002446
7.0,0.5,2017-06-09,002446
0.0,0.4,2016-06-22,002446
12.0,0.1,2015-06-10,002446
0.0,0.1,2014-06-18,002446
0.0,0.5,2013-05-31,002446
3.0,2.0,2011-05-31,002446
0.0,1.0,2021-06-15,002448
0.0,0.8,2020-06-10,002448
0.0,1.0,2019-07-10,002448
0.0,1.0,2018-07-10,002448
0.0,1.0,2017-05-15,002448
0.0,1.0,2016-05-25,002448
15.0,2.0,2015-06-04,002448
0.0,2.0,2014-04-29,002448
10.0,3.0,2013-07-22,002448
0.0,3.0,2012-06-07,002448
0.0,2.0,2011-05-25,002448
0.0,0.5,2022-05-24,002449
0.0,0.6,2021-06-22,002449
0.0,3.0,2020-06-12,002449
0.0,3.0,2019-05-15,002449
3.0,3.2,2018-05-11,002449
0.0,2.0,2017-05-16,002449
0.0,1.8,2016-05-13,002449
0.0,1.5,2015-04-29,002449
0.0,1.0,2014-04-24,002449
0.0,1.0,2013-05-16,002449
10.0,2.5,2012-05-21,002449
0.0,2.5,2011-04-18,002449
0.0,1.75,2017-07-12,002451
0.0,0.4,2016-06-08,002451
10.0,0.0,2014-04-24,002451
0.0,0.6,2013-07-23,002451
5.0,0.0,2012-06-15,002451
0.0,0.7,2022-06-10,002452
0.0,0.7,2021-05-25,002452
0.0,0.7,2020-04-28,002452
0.0,0.3,2018-05-24,002452
0.0,0.5,2017-05-18,002452
0.0,0.6,2016-03-31,002452
10.0,1.0,2015-04-30,002452
10.0,1.0,2014-04-25,002452
0.0,1.0,2013-09-10,002452
0.0,1.3,2013-05-28,002452
3.0,1.5,2012-05-23,002452
0.0,1.0,2011-05-20,002452
0.0,0.13,2016-06-02,002453
0.0,0.2,2015-06-15,002453
10.0,0.5,2014-04-21,002453
0.0,1.5,2013-05-16,002453
10.0,0.0,2012-09-25,002453
0.0,2.0,2012-04-17,002453
0.0,2.0,2011-05-25,002453
0.0,0.8,2021-05-12,002454
0.0,0.6,2020-06-09,002454
0.0,0.6,2019-06-03,002454
5.0,1.0,2018-05-28,002454
0.0,1.0,2017-06-16,002454
0.0,0.801231,2016-07-15,002454
0.0,3.0,2015-06-17,002454
3.0,3.0,2014-06-09,002454
0.0,3.0,2012-06-27,002454
3.0,5.0,2011-06-03,002454
0.0,0.5,2022-03-30,002455
0.0,1.0,2021-05-27,002455
